District_Name,Fiscal_Year,Fund_Code,Object_Code,School_Code,Function_Code,Program_Code,Account_Name,Date,TransactionNo,Journal,Description,absolute_amount,Credit_Flag,amount
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,4/30/2020,5938,PURCH,Obligation summary,"60,361.58",R,-60361.58
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,4/30/2020,5939,DISB,Obligation summary,"60,361.58",,60361.58
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,5/6/2020,5940,PURCH,Obligation summary,"13,858.42",R,-13858.42
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,5/6/2020,5941,DISB,Obligation summary,"13,858.42",,13858.42
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,5/15/2020,5943,PURCH,Obligation summary,"19,555.79",R,-19555.79
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,5/15/2020,5945,PURCH,Obligation summary,"7,441.27",R,-7441.27
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,5/15/2020,5946,DISB,Obligation summary,"8,258.31",,8258.31
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,5/15/2020,5947,DISB,Obligation summary,"11,227.74",,11227.74
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,5/29/2020,5948,PURCH,Obligation summary,"4,908.31",R,-4908.31
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,5/29/2020,5949,DISB,Obligation summary,"12,419.32",,12419.32
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/2/2020,5951,PURCH,Obligation summary,"13,373.36",R,-13373.36
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/3/2020,5954,PURCH,Obligation summary,"9,926.89",R,-9926.89
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/4/2020,5957,PURCH,Obligation summary,"9,927.00",R,-9927
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/5/2020,5960,PURCH,Obligation summary,"13,158.87",R,-13158.87
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/5/2020,5961,DISB,Obligation summary,"24,855.30",,24855.3
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/5/2020,5962,DISB,Obligation summary,"2,964.34",,2964.34
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/5/2020,5971,PURCH,Obligation summary,508.89,R,-508.89
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/11/2020,5973,PURCH,Obligation summary,"67,254.89",R,-67254.89
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/11/2020,5974,DISB,Obligation summary,"67,763.78",,67763.78
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/16/2020,5977,PURCH,Obligation summary,"5,493.05",R,-5493.05
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/18/2020,5979,PURCH,Obligation summary,"1,343.21",R,-1343.21
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/18/2020,5980,DISB,Obligation summary,"25,402.74",,25402.74
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/26/2020,5981,PURCH,Obligation summary,"2,532.58",R,-2532.58
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/26/2020,5982,DISB,Obligation summary,"2,532.58",,2532.58
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/30/2020,5983,PURCH,Obligation summary,"14,511.08",R,-14511.08
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/30/2020,5986,PURCH,Obligation summary,"3,848.80",R,-3848.8
Aleutian Region School District,20,100,710,000,000,000,Accounts Payable,6/30/2020,5994,PURCH,Obligation summary,613.63,R,-613.63
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,7/15/2019,5815,LABOR,Labor summary,"33,307.07",R,-33307.07
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,7/15/2019,5817,PAYRL,Payroll summary,"33,307.07",,33307.07
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,8/15/2019,5836,LABOR,Labor summary,"12,176.97",R,-12176.97
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,8/15/2019,5838,PAYRL,Payroll summary,"12,176.97",,12176.97
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,9/16/2019,5846,LABOR,Labor summary,"36,873.62",R,-36873.62
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,9/16/2019,5848,PAYRL,Payroll summary,"36,873.62",,36873.62
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,10/15/2019,5863,LABOR,Labor summary,"6,569.53",R,-6569.53
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,10/16/2019,5865,PAYRL,Payroll summary,"6,569.53",,6569.53
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,10/16/2019,5866,LABOR,Labor summary,"42,902.53",R,-42902.53
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,10/16/2019,5868,PAYRL,Payroll summary,"42,902.53",,42902.53
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,11/14/2019,5881,LABOR,Labor summary,"42,928.40",R,-42928.4
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,11/14/2019,5883,PAYRL,Payroll summary,"42,928.40",,42928.4
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,12/16/2019,5893,LABOR,Labor summary,"49,482.20",R,-49482.2
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,12/16/2019,5895,PAYRL,Payroll summary,"49,482.20",,49482.2
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,1/16/2020,5903,LABOR,Labor summary,"42,496.21",R,-42496.21
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,1/16/2020,5905,PAYRL,Payroll summary,"42,496.21",,42496.21
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,2/14/2020,5912,LABOR,Labor summary,"44,024.27",R,-44024.27
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,2/14/2020,5914,PAYRL,Payroll summary,"44,024.27",,44024.27
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,3/15/2020,5921,LABOR,Labor summary,"44,939.24",R,-44939.24
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,3/15/2020,5923,PAYRL,Payroll summary,"44,939.24",,44939.24
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,4/15/2020,5933,LABOR,Labor summary,"46,081.60",R,-46081.6
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,4/15/2020,5935,PAYRL,Payroll summary,"46,081.60",,46081.6
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,5/15/2020,5942,LABOR,Labor summary,"53,583.43",R,-53583.43
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,5/15/2020,5944,PAYRL,Payroll summary,"53,583.43",,53583.43
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/2/2020,5950,LABOR,Labor summary,"35,799.60",R,-35799.6
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/2/2020,5952,PAYRL,Payroll summary,"35,799.60",,35799.6
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/3/2020,5953,LABOR,Labor summary,"26,832.06",R,-26832.06
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/3/2020,5955,PAYRL,Payroll summary,"26,832.06",,26832.06
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/4/2020,5956,LABOR,Labor summary,"26,832.27",R,-26832.27
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/4/2020,5958,PAYRL,Payroll summary,"26,832.27",,26832.27
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/5/2020,5959,LABOR,Labor summary,"6,059.04",R,-6059.04
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/5/2020,5964,LABOR,Labor summary,850.95,,850.95
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/5/2020,5965,LABOR,Labor summary,"105,000.00",R,-105000
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/5/2020,5966,LABOR,Labor summary,"105,000.00",,105000
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/5/2020,5967,LABOR,Labor summary,850.92,R,-850.92
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/5/2020,5968,LABOR,Labor summary,"5,208.09",,5208.09
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/5/2020,5970,LABOR,Labor summary,"5,207.79",R,-5207.79
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/5/2020,5972,PAYRL,Payroll summary,"6,058.71",,6058.71
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/16/2020,5975,LABOR,Labor summary,"15,683.57",R,-15683.57
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/16/2020,5976,LABOR,Labor summary,282.8,,282.8
Aleutian Region School District,20,100,715,000,000,000,Wages Payable,6/16/2020,5978,PAYRL,Payroll summary,"15,400.77",,15400.77
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,7/15/2019,5816,PURCH,TEACHERS RETIREMENT SYSTEM,"5,613.00",,5613
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,7/15/2019,5817,PAYRL,Payroll summary,"3,409.10",R,-3409.1
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,7/15/2019,5817,PAYRL,Payroll summary,"2,203.90",R,-2203.9
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,8/15/2019,5837,PURCH,TEACHERS RETIREMENT SYSTEM,"1,226.07",,1226.07
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,8/15/2019,5838,PAYRL,Payroll summary,743.24,R,-743.24
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,8/15/2019,5838,PAYRL,Payroll summary,482.83,R,-482.83
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,9/16/2019,5847,PURCH,TEACHERS RETIREMENT SYSTEM,"5,347.53",,5347.53
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,9/16/2019,5848,PAYRL,Payroll summary,"3,237.57",R,-3237.57
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,9/16/2019,5848,PAYRL,Payroll summary,"2,109.96",R,-2109.96
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,10/16/2019,5864,PURCH,TEACHERS RETIREMENT SYSTEM,"1,350.69",,1350.69
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,10/16/2019,5865,PAYRL,Payroll summary,825.13,R,-825.13
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,10/16/2019,5865,PAYRL,Payroll summary,525.56,R,-525.56
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,10/16/2019,5867,PURCH,TEACHERS RETIREMENT SYSTEM,"6,287.02",,6287.02
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,10/16/2019,5868,PAYRL,Payroll summary,"3,811.50",R,-3811.5
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,10/16/2019,5868,PAYRL,Payroll summary,"2,475.52",R,-2475.52
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,11/14/2019,5882,PURCH,TEACHERS RETIREMENT SYSTEM,"6,363.76",,6363.76
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,11/14/2019,5883,PAYRL,Payroll summary,"3,858.38",R,-3858.38
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,11/14/2019,5883,PAYRL,Payroll summary,"2,505.38",R,-2505.38
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,12/16/2019,5894,PURCH,TEACHERS RETIREMENT SYSTEM,"7,391.76",,7391.76
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,12/16/2019,5895,PAYRL,Payroll summary,"4,486.38",R,-4486.38
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,12/16/2019,5895,PAYRL,Payroll summary,"2,905.38",R,-2905.38
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,1/16/2020,5904,PURCH,TEACHERS RETIREMENT SYSTEM,"6,483.01",,6483.01
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,1/16/2020,5905,PAYRL,Payroll summary,"3,931.23",R,-3931.23
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,1/16/2020,5905,PAYRL,Payroll summary,"2,551.78",R,-2551.78
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,2/14/2020,5913,PURCH,TEACHERS RETIREMENT SYSTEM,"6,483.01",,6483.01
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,2/14/2020,5914,PAYRL,Payroll summary,"3,931.23",R,-3931.23
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,2/14/2020,5914,PAYRL,Payroll summary,"2,551.78",R,-2551.78
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,3/15/2020,5922,PURCH,TEACHERS RETIREMENT SYSTEM,"6,483.01",,6483.01
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,3/15/2020,5923,PAYRL,Payroll summary,"3,931.23",R,-3931.23
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,3/15/2020,5923,PAYRL,Payroll summary,"2,551.78",R,-2551.78
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,4/15/2020,5934,PURCH,TEACHERS RETIREMENT SYSTEM,"6,483.01",,6483.01
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,4/15/2020,5935,PAYRL,Payroll summary,"3,931.23",R,-3931.23
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,4/15/2020,5935,PAYRL,Payroll summary,"2,551.78",R,-2551.78
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,5/15/2020,5943,PURCH,TEACHERS RETIREMENT SYSTEM,"7,511.01",,7511.01
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,5/15/2020,5944,PAYRL,Payroll summary,"4,559.23",R,-4559.23
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,5/15/2020,5944,PAYRL,Payroll summary,"2,951.78",R,-2951.78
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,6/2/2020,5951,PURCH,TEACHERS RETIREMENT SYSTEM,"7,437.46",,7437.46
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,6/2/2020,5952,PAYRL,Payroll summary,"4,496.43",R,-4496.43
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,6/2/2020,5952,PAYRL,Payroll summary,"2,941.03",R,-2941.03
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,6/3/2020,5954,PURCH,TEACHERS RETIREMENT SYSTEM,"5,564.49",,5564.49
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,6/3/2020,5955,PAYRL,Payroll summary,"3,370.11",R,-3370.11
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,6/3/2020,5955,PAYRL,Payroll summary,"2,194.38",R,-2194.38
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,6/4/2020,5957,PURCH,TEACHERS RETIREMENT SYSTEM,"5,564.53",,5564.53
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,6/4/2020,5958,PAYRL,Payroll summary,"3,370.13",R,-3370.13
Aleutian Region School District,20,100,721,000,000,000,PERS/TRS Payable,6/4/2020,5958,PAYRL,Payroll summary,"2,194.40",R,-2194.4
Aleutian Region School District,20,100,723,000,000,000,ESC Payable,6/30/2020,6001,GJNLA,FY20 ESC payable adjustment,"1,824.90",,1824.9
Aleutian Region School District,20,100,724,000,000,000,457 Payable,7/15/2019,5817,PAYRL,Payroll summary,"1,000.00",R,-1000
Aleutian Region School District,20,100,724,000,000,000,457 Payable,7/15/2019,5819,PURCH,Lincoln Natl Life Ins Co,"1,000.00",,1000
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,7/15/2019,5817,PAYRL,Payroll summary,396.59,R,-396.59
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,7/31/2019,5831,GJNLA,Workers Comp FY20 deposit,"5,070.73",,5070.73
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,8/15/2019,5838,PAYRL,Payroll summary,253.78,R,-253.78
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,9/16/2019,5848,PAYRL,Payroll summary,499.9,R,-499.9
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,10/1/2019,5852,PURCH,"COMBS INSURANCE AGENCY, INC",568.83,,568.83
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,10/2/2019,5854,PURCH,"COMBS INSURANCE AGENCY, INC",108.2,,108.2
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,10/16/2019,5865,PAYRL,Payroll summary,55.73,R,-55.73
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,10/16/2019,5868,PAYRL,Payroll summary,509.08,R,-509.08
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,11/14/2019,5883,PAYRL,Payroll summary,421.18,R,-421.18
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,12/16/2019,5895,PAYRL,Payroll summary,624.73,R,-624.73
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,1/16/2020,5905,PAYRL,Payroll summary,515.11,R,-515.11
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,2/14/2020,5914,PAYRL,Payroll summary,413.32,R,-413.32
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,3/15/2020,5923,PAYRL,Payroll summary,596.39,R,-596.39
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,4/15/2020,5935,PAYRL,Payroll summary,622.82,R,-622.82
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,5/15/2020,5944,PAYRL,Payroll summary,741.2,R,-741.2
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,6/2/2020,5952,PAYRL,Payroll summary,303.69,R,-303.69
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,6/3/2020,5955,PAYRL,Payroll summary,227.62,R,-227.62
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,6/4/2020,5958,PAYRL,Payroll summary,227.62,R,-227.62
Aleutian Region School District,20,100,725,000,000,000,Workers Comp Payable,6/16/2020,5978,PAYRL,Payroll summary,507.77,R,-507.77
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,7/15/2019,5816,PURCH,FIRST NATIONAL BANK OF ALASKA,"5,812.89",,5812.89
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,7/15/2019,5817,PAYRL,Payroll summary,"4,082.59",R,-4082.59
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,7/15/2019,5817,PAYRL,Payroll summary,382.2,R,-382.2
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,7/15/2019,5817,PAYRL,Payroll summary,482.95,R,-482.95
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,7/15/2019,5817,PAYRL,Payroll summary,382.2,R,-382.2
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,7/15/2019,5817,PAYRL,Payroll summary,482.95,R,-482.95
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,8/15/2019,5837,PURCH,FIRST NATIONAL BANK OF ALASKA,"2,124.30",,2124.3
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,8/15/2019,5838,PAYRL,Payroll summary,994.94,R,-994.94
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,8/15/2019,5838,PAYRL,Payroll summary,388.09,R,-388.09
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,8/15/2019,5838,PAYRL,Payroll summary,176.59,R,-176.59
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,8/15/2019,5838,PAYRL,Payroll summary,388.09,R,-388.09
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,8/15/2019,5838,PAYRL,Payroll summary,176.59,R,-176.59
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,9/16/2019,5847,PURCH,FIRST NATIONAL BANK OF ALASKA,"6,741.16",,6741.16
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,9/16/2019,5848,PAYRL,Payroll summary,"4,295.82",R,-4295.82
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,9/16/2019,5848,PAYRL,Payroll summary,688,R,-688
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,9/16/2019,5848,PAYRL,Payroll summary,534.67,R,-534.67
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,9/16/2019,5848,PAYRL,Payroll summary,688,R,-688
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,9/16/2019,5848,PAYRL,Payroll summary,534.67,R,-534.67
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,10/16/2019,5864,PURCH,FIRST NATIONAL BANK OF ALASKA,"1,028.40",,1028.4
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,10/16/2019,5865,PAYRL,Payroll summary,837.88,R,-837.88
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,10/16/2019,5865,PAYRL,Payroll summary,95.26,R,-95.26
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,10/16/2019,5865,PAYRL,Payroll summary,95.26,R,-95.26
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,10/16/2019,5867,PURCH,FIRST NATIONAL BANK OF ALASKA,"9,139.83",,9139.83
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,10/16/2019,5868,PAYRL,Payroll summary,"6,338.75",R,-6338.75
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,10/16/2019,5868,PAYRL,Payroll summary,778.47,R,-778.47
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,10/16/2019,5868,PAYRL,Payroll summary,622.07,R,-622.07
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,10/16/2019,5868,PAYRL,Payroll summary,778.47,R,-778.47
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,10/16/2019,5868,PAYRL,Payroll summary,622.07,R,-622.07
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,11/14/2019,5882,PURCH,FIRST NATIONAL BANK OF ALASKA,"9,138.39",,9138.39
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,11/14/2019,5883,PAYRL,Payroll summary,"6,379.57",R,-6379.57
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,11/14/2019,5883,PAYRL,Payroll summary,756.94,R,-756.94
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,11/14/2019,5883,PAYRL,Payroll summary,622.47,R,-622.47
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,11/14/2019,5883,PAYRL,Payroll summary,756.94,R,-756.94
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,11/14/2019,5883,PAYRL,Payroll summary,622.47,R,-622.47
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,12/16/2019,5894,PURCH,FIRST NATIONAL BANK OF ALASKA,"10,644.92",,10644.92
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,12/16/2019,5895,PAYRL,Payroll summary,"7,503.36",R,-7503.36
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,12/16/2019,5895,PAYRL,Payroll summary,853.28,R,-853.28
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,12/16/2019,5895,PAYRL,Payroll summary,717.5,R,-717.5
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,12/16/2019,5895,PAYRL,Payroll summary,853.28,R,-853.28
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,12/16/2019,5895,PAYRL,Payroll summary,717.5,R,-717.5
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,1/16/2020,5904,PURCH,FIRST NATIONAL BANK OF ALASKA,"7,984.03",,7984.03
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,1/16/2020,5905,PAYRL,Payroll summary,"5,363.25",R,-5363.25
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,1/16/2020,5905,PAYRL,Payroll summary,694.19,R,-694.19
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,1/16/2020,5905,PAYRL,Payroll summary,616.2,R,-616.2
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,1/16/2020,5905,PAYRL,Payroll summary,694.19,R,-694.19
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,1/16/2020,5905,PAYRL,Payroll summary,616.2,R,-616.2
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,2/14/2020,5913,PURCH,FIRST NATIONAL BANK OF ALASKA,"8,577.07",,8577.07
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,2/14/2020,5914,PAYRL,Payroll summary,"5,722.57",R,-5722.57
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,2/14/2020,5914,PAYRL,Payroll summary,788.92,R,-788.92
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,2/14/2020,5914,PAYRL,Payroll summary,638.33,R,-638.33
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,2/14/2020,5914,PAYRL,Payroll summary,788.92,R,-788.92
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,2/14/2020,5914,PAYRL,Payroll summary,638.33,R,-638.33
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,3/15/2020,5922,PURCH,FIRST NATIONAL BANK OF ALASKA,"8,815.94",,8815.94
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,3/15/2020,5923,PAYRL,Payroll summary,"5,821.34",R,-5821.34
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,3/15/2020,5923,PAYRL,Payroll summary,845.67,R,-845.67
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,3/15/2020,5923,PAYRL,Payroll summary,651.63,R,-651.63
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,3/15/2020,5923,PAYRL,Payroll summary,845.67,R,-845.67
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,3/15/2020,5923,PAYRL,Payroll summary,651.63,R,-651.63
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,4/15/2020,5934,PURCH,FIRST NATIONAL BANK OF ALASKA,"9,103.67",,9103.67
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,4/15/2020,5935,PAYRL,Payroll summary,"5,934.37",R,-5934.37
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,4/15/2020,5935,PAYRL,Payroll summary,916.47,R,-916.47
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,4/15/2020,5935,PAYRL,Payroll summary,668.18,R,-668.18
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,4/15/2020,5935,PAYRL,Payroll summary,916.47,R,-916.47
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,4/15/2020,5935,PAYRL,Payroll summary,668.18,R,-668.18
Aleutian Region School District,20,100,726,000,000,000,Payroll Taxes Payable,5/15/2020,5943,PURCH,FIRST NATIONAL BANK OF ALASKA,"11,227.74",,11227.74
