District_Name,Fiscal_Year,Fund_Code,Object_Code,School_Code,Function_Code,Program_Code,Account_Name,Date,TransactionNo,Journal,Description,absolute_amount,Credit_Flag,amount
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,8/30/2018,5586,PAYRL,Payroll summary,16.97,CR,-16.97
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,9/17/2018,5606,PAYRL,Payroll summary,514.63,CR,-514.63
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,9/18/2018,5611,PAYRL,Payroll summary,18.41,CR,-18.41
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,10/3/2018,5616,PURCH,"COMBS INSURANCE AGENCY, INC","1,020.89",,1020.89
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,10/16/2018,5624,PAYRL,Payroll summary,644.87,CR,-644.87
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,11/15/2018,5642,PAYRL,Payroll summary,641.84,CR,-641.84
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,12/5/2018,5650,PAYRL,Payroll summary,15.47,CR,-15.47
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,12/17/2018,5660,PAYRL,Payroll summary,641.55,CR,-641.55
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,1/16/2019,5676,PAYRL,Payroll summary,515.36,CR,-515.36
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,2/14/2019,5689,PAYRL,Payroll summary,633.77,CR,-633.77
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,3/14/2019,5701,PAYRL,Payroll summary,633.96,CR,-633.96
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,4/15/2019,5730,PAYRL,Payroll summary,601.93,CR,-601.93
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,5/16/2019,5754,PAYRL,Payroll summary,676.42,CR,-676.42
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,5/23/2019,5761,PAYRL,Payroll summary,286.25,CR,-286.25
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,5/23/2019,5764,PAYRL,Payroll summary,174.99,CR,-174.99
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,5/23/2019,5767,PAYRL,Payroll summary,174.99,CR,-174.99
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,5/23/2019,5770,PAYRL,Payroll summary,53.35,CR,-53.35
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,6/13/2019,5781,PAYRL,Payroll summary,472.06,CR,-472.06
Aleutian Region School District,19,100,725,000,000,000,Workers Comp Payable,6/20/2019,5796,GJNLA,Annual Adj Workers comp,690.7,,690.7
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,7/10/2018,5522,PURCH,FIRST NATIONAL BANK OF ALASKA,"7,481.55",,7481.55
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,7/10/2018,5523,PAYRL,Payroll summary,"5,489.95",CR,-5489.95
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,7/10/2018,5523,PAYRL,Payroll summary,465.33,CR,-465.33
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,7/10/2018,5523,PAYRL,Payroll summary,530.47,CR,-530.47
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,7/10/2018,5523,PAYRL,Payroll summary,465.33,CR,-465.33
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,7/10/2018,5523,PAYRL,Payroll summary,530.47,CR,-530.47
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/16/2018,5548,PURCH,FIRST NATIONAL BANK OF ALASKA,"5,694.07",,5694.07
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/16/2018,5549,PAYRL,Payroll summary,"3,862.53",CR,-3862.53
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/16/2018,5549,PAYRL,Payroll summary,510.99,CR,-510.99
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/16/2018,5549,PAYRL,Payroll summary,404.78,CR,-404.78
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/16/2018,5549,PAYRL,Payroll summary,510.99,CR,-510.99
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/16/2018,5549,PAYRL,Payroll summary,404.78,CR,-404.78
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/29/2018,5567,PURCH,FIRST NATIONAL BANK OF ALASKA,57.72,,57.72
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/29/2018,5568,PAYRL,Payroll summary,23.39,CR,-23.39
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/29/2018,5568,PAYRL,Payroll summary,5.47,CR,-5.47
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/29/2018,5568,PAYRL,Payroll summary,23.39,CR,-23.39
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/29/2018,5568,PAYRL,Payroll summary,5.47,CR,-5.47
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/30/2018,5585,PURCH,FIRST NATIONAL BANK OF ALASKA,225.93,,225.93
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/30/2018,5586,PAYRL,Payroll summary,167.93,CR,-167.93
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/30/2018,5586,PAYRL,Payroll summary,29,CR,-29
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,8/30/2018,5586,PAYRL,Payroll summary,29,CR,-29
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/17/2018,5605,PURCH,FIRST NATIONAL BANK OF ALASKA,"8,508.03",,8508.03
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/17/2018,5606,PAYRL,Payroll summary,"5,684.57",CR,-5684.57
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/17/2018,5606,PAYRL,Payroll summary,747.6,CR,-747.6
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/17/2018,5606,PAYRL,Payroll summary,664.13,CR,-664.13
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/17/2018,5606,PAYRL,Payroll summary,747.6,CR,-747.6
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/17/2018,5606,PAYRL,Payroll summary,664.13,CR,-664.13
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/18/2018,5610,PURCH,FIRST NATIONAL BANK OF ALASKA,869.55,,869.55
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/18/2018,5611,PAYRL,Payroll summary,537.53,CR,-537.53
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/18/2018,5611,PAYRL,Payroll summary,134.54,CR,-134.54
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/18/2018,5611,PAYRL,Payroll summary,31.47,CR,-31.47
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/18/2018,5611,PAYRL,Payroll summary,134.54,CR,-134.54
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,9/18/2018,5611,PAYRL,Payroll summary,31.47,CR,-31.47
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,10/16/2018,5623,PURCH,FIRST NATIONAL BANK OF ALASKA,"10,193.04",,10193.04
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,10/16/2018,5624,PAYRL,Payroll summary,"6,579.40",CR,-6579.4
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,10/16/2018,5624,PAYRL,Payroll summary,"1,067.82",CR,-1067.82
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,10/16/2018,5624,PAYRL,Payroll summary,739,CR,-739
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,10/16/2018,5624,PAYRL,Payroll summary,"1,067.82",CR,-1067.82
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,10/16/2018,5624,PAYRL,Payroll summary,739,CR,-739
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,11/15/2018,5641,PURCH,FIRST NATIONAL BANK OF ALASKA,"10,459.74",,10459.74
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,11/15/2018,5642,PAYRL,Payroll summary,"6,694.98",CR,-6694.98
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,11/15/2018,5642,PAYRL,Payroll summary,"1,129.02",CR,-1129.02
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,11/15/2018,5642,PAYRL,Payroll summary,753.36,CR,-753.36
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,11/15/2018,5642,PAYRL,Payroll summary,"1,129.02",CR,-1129.02
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,11/15/2018,5642,PAYRL,Payroll summary,753.36,CR,-753.36
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/5/2018,5649,PURCH,FIRST NATIONAL BANK OF ALASKA,361.95,,361.95
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/5/2018,5650,PAYRL,Payroll summary,82.95,CR,-82.95
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/5/2018,5650,PAYRL,Payroll summary,113.06,CR,-113.06
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/5/2018,5650,PAYRL,Payroll summary,26.44,CR,-26.44
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/5/2018,5650,PAYRL,Payroll summary,113.06,CR,-113.06
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/5/2018,5650,PAYRL,Payroll summary,26.44,CR,-26.44
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/17/2018,5659,PURCH,FIRST NATIONAL BANK OF ALASKA,"11,047.56",,11047.56
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/17/2018,5660,PAYRL,Payroll summary,"7,493.84",CR,-7493.84
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/17/2018,5660,PAYRL,Payroll summary,984.77,CR,-984.77
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/17/2018,5660,PAYRL,Payroll summary,792.09,CR,-792.09
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/17/2018,5660,PAYRL,Payroll summary,984.77,CR,-984.77
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,12/17/2018,5660,PAYRL,Payroll summary,792.09,CR,-792.09
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,1/16/2019,5675,PURCH,FIRST NATIONAL BANK OF ALASKA,"8,600.06",,8600.06
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,1/16/2019,5676,PAYRL,Payroll summary,"5,859.86",CR,-5859.86
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,1/16/2019,5676,PAYRL,Payroll summary,713.86,CR,-713.86
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,1/16/2019,5676,PAYRL,Payroll summary,656.24,CR,-656.24
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,1/16/2019,5676,PAYRL,Payroll summary,713.86,CR,-713.86
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,1/16/2019,5676,PAYRL,Payroll summary,656.24,CR,-656.24
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,2/14/2019,5688,PURCH,FIRST NATIONAL BANK OF ALASKA,"10,135.89",,10135.89
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,2/14/2019,5689,PAYRL,Payroll summary,"6,528.47",CR,-6528.47
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,2/14/2019,5689,PAYRL,Payroll summary,"1,065.30",CR,-1065.3
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,2/14/2019,5689,PAYRL,Payroll summary,738.41,CR,-738.41
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,2/14/2019,5689,PAYRL,Payroll summary,"1,065.30",CR,-1065.3
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,2/14/2019,5689,PAYRL,Payroll summary,738.41,CR,-738.41
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,3/14/2019,5700,PURCH,FIRST NATIONAL BANK OF ALASKA,"10,399.13",,10399.13
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,3/14/2019,5701,PAYRL,Payroll summary,"6,603.83",CR,-6603.83
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,3/14/2019,5701,PAYRL,Payroll summary,"1,141.40",CR,-1141.4
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,3/14/2019,5701,PAYRL,Payroll summary,756.25,CR,-756.25
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,3/14/2019,5701,PAYRL,Payroll summary,"1,141.40",CR,-1141.4
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,3/14/2019,5701,PAYRL,Payroll summary,756.25,CR,-756.25
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,4/15/2019,5729,PURCH,FIRST NATIONAL BANK OF ALASKA,"9,849.90",,9849.9
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,4/15/2019,5730,PAYRL,Payroll summary,"6,397.30",CR,-6397.3
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,4/15/2019,5730,PAYRL,Payroll summary,"1,002.55",CR,-1002.55
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,4/15/2019,5730,PAYRL,Payroll summary,723.75,CR,-723.75
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,4/15/2019,5730,PAYRL,Payroll summary,"1,002.55",CR,-1002.55
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,4/15/2019,5730,PAYRL,Payroll summary,723.75,CR,-723.75
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/16/2019,5753,PURCH,FIRST NATIONAL BANK OF ALASKA,"12,512.85",,12512.85
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/16/2019,5754,PAYRL,Payroll summary,"8,021.77",CR,-8021.77
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/16/2019,5754,PAYRL,Payroll summary,"1,364.62",CR,-1364.62
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/16/2019,5754,PAYRL,Payroll summary,880.92,CR,-880.92
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/16/2019,5754,PAYRL,Payroll summary,"1,364.62",CR,-1364.62
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/16/2019,5754,PAYRL,Payroll summary,880.92,CR,-880.92
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5760,PURCH,FIRST NATIONAL BANK OF ALASKA,"5,694.64",,5694.64
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5761,PAYRL,Payroll summary,"4,716.08",CR,-4716.08
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5761,PAYRL,Payroll summary,489.28,CR,-489.28
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5761,PAYRL,Payroll summary,489.28,CR,-489.28
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5763,PURCH,FIRST NATIONAL BANK OF ALASKA,"3,441.65",,3441.65
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5764,PAYRL,Payroll summary,"2,843.41",CR,-2843.41
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5764,PAYRL,Payroll summary,299.12,CR,-299.12
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5764,PAYRL,Payroll summary,299.12,CR,-299.12
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5766,PURCH,FIRST NATIONAL BANK OF ALASKA,"3,441.67",,3441.67
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5767,PAYRL,Payroll summary,"2,843.43",CR,-2843.43
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5767,PAYRL,Payroll summary,299.12,CR,-299.12
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5767,PAYRL,Payroll summary,299.12,CR,-299.12
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5769,PURCH,FIRST NATIONAL BANK OF ALASKA,583.83,,583.83
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5770,PAYRL,Payroll summary,401.47,CR,-401.47
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5770,PAYRL,Payroll summary,91.18,CR,-91.18
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,5/23/2019,5770,PAYRL,Payroll summary,91.18,CR,-91.18
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,6/13/2019,5780,PURCH,FIRST NATIONAL BANK OF ALASKA,"4,383.36",,4383.36
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,6/13/2019,5781,PAYRL,Payroll summary,"1,982.18",CR,-1982.18
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,6/13/2019,5781,PAYRL,Payroll summary,973.04,CR,-973.04
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,6/13/2019,5781,PAYRL,Payroll summary,227.55,CR,-227.55
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,6/13/2019,5781,PAYRL,Payroll summary,973.04,CR,-973.04
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,6/13/2019,5781,PAYRL,Payroll summary,227.55,CR,-227.55
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,6/13/2019,5785,PURCH,FIRST NATIONAL BANK OF ALASKA,"4,383.36",CR,-4383.36
Aleutian Region School District,19,100,726,000,000,000,Payroll Taxes Payable,6/13/2019,5786,PURCH,FIRST NATIONAL BANK OF ALASKA,"4,383.36",,4383.36
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,7/10/2018,5523,PAYRL,Payroll summary,"1,156.23",CR,-1156.23
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,7/10/2018,5524,PURCH,AETNA INC.,"2,312.46",,2312.46
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,7/10/2018,5524,PURCH,THE HARTFORD,176.96,,176.96
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,7/10/2018,5524,PURCH,DRB ATTN: Accounting Group,1,,1
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,8/2/2018,5533,PURCH,AETNA INC.,"2,312.46",,2312.46
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,8/2/2018,5533,PURCH,THE HARTFORD,176.96,,176.96
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,8/2/2018,5533,PURCH,DRB ATTN: Accounting Group,1,,1
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,8/16/2018,5549,PAYRL,Payroll summary,"2,312.46",CR,-2312.46
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,8/30/2018,5586,PAYRL,Payroll summary,"1,156.23",CR,-1156.23
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,8/30/2018,5596,PURCH,"LifeMed Alaska, LLC",343,,343
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,8/30/2018,5596,PURCH,DRB ATTN: Accounting Group,1,,1
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,9/6/2018,5598,PURCH,AETNA INC.,"2,312.46",,2312.46
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,9/6/2018,5598,PURCH,THE HARTFORD,176.96,,176.96
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,9/13/2018,5600,PURCH,AirMedCare Network,805,,805
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,9/17/2018,5606,PAYRL,Payroll summary,"3,468.69",CR,-3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,10/3/2018,5616,PURCH,THE HARTFORD,233.87,,233.87
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,10/3/2018,5616,PURCH,DRB ATTN: Accounting Group,1.51,,1.51
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,10/3/2018,5616,PURCH,AETNA INC.,"3,468.69",,3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,10/16/2018,5624,PAYRL,Payroll summary,"3,468.69",CR,-3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,11/1/2018,5633,PURCH,AETNA INC.,"3,468.69",,3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,11/1/2018,5633,PURCH,DRB ATTN: Accounting Group,1.51,,1.51
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,11/1/2018,5633,PURCH,THE HARTFORD,233.87,,233.87
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,11/15/2018,5642,PAYRL,Payroll summary,"3,468.69",CR,-3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,12/3/2018,5646,PURCH,THE HARTFORD,233.87,,233.87
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,12/5/2018,5651,PURCH,AETNA INC.,"4,624.92",,4624.92
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,12/5/2018,5651,PURCH,DRB ATTN: Accounting Group,2,,2
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,12/17/2018,5660,PAYRL,Payroll summary,"3,468.69",CR,-3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,1/7/2019,5666,PURCH,DRB ATTN: Accounting Group,2,,2
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,1/7/2019,5666,PURCH,THE HARTFORD,233.87,,233.87
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,1/7/2019,5666,PURCH,AETNA INC.,"4,624.92",,4624.92
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,1/16/2019,5676,PAYRL,Payroll summary,"3,468.69",CR,-3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,1/17/2019,5678,PURCH,DRB ATTN: Accounting Group,0.51,,0.51
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,1/31/2019,5680,PURCH,THE HARTFORD,233.87,,233.87
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,2/7/2019,5682,PURCH,DRB ATTN: Accounting Group,2.51,,2.51
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,2/7/2019,5682,PURCH,AETNA INC.,"4,624.92",,4624.92
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,2/14/2019,5689,PAYRL,Payroll summary,"3,468.69",CR,-3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,2/26/2019,5695,PURCH,THE HARTFORD,233.87,,233.87
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,3/7/2019,5697,PURCH,DRB ATTN: Accounting Group,2.51,,2.51
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,3/7/2019,5697,PURCH,AETNA INC.,"4,624.92",,4624.92
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,3/14/2019,5701,PAYRL,Payroll summary,"4,624.92",CR,-4624.92
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,4/4/2019,5720,PURCH,AETNA INC.,"5,682.63",,5682.63
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,4/4/2019,5720,PURCH,THE HARTFORD,233.87,,233.87
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,4/4/2019,5720,PURCH,DRB ATTN: Accounting Group,2.51,,2.51
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,4/15/2019,5730,PAYRL,Payroll summary,"4,624.92",CR,-4624.92
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,5/1/2019,5741,PURCH,DRB ATTN: Accounting Group,2.51,,2.51
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,5/1/2019,5741,PURCH,THE HARTFORD,233.87,,233.87
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,5/1/2019,5741,PURCH,AETNA INC.,"5,682.63",,5682.63
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,5/16/2019,5753,PURCH,CSSD,817.04,,817.04
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,5/16/2019,5754,PAYRL,Payroll summary,"4,624.92",CR,-4624.92
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,5/16/2019,5754,PAYRL,Payroll summary,817.04,CR,-817.04
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,5/23/2019,5761,PAYRL,Payroll summary,"3,468.69",CR,-3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,5/23/2019,5764,PAYRL,Payroll summary,"3,468.69",CR,-3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,5/23/2019,5767,PAYRL,Payroll summary,"3,468.69",CR,-3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,5/23/2019,5770,PAYRL,Payroll summary,"3,468.69",CR,-3468.69
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,6/6/2019,5775,PURCH,AETNA INC.,"5,682.63",,5682.63
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,6/6/2019,5775,PURCH,DRB ATTN: Accounting Group,2.51,,2.51
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,6/6/2019,5775,PURCH,THE HARTFORD,233.87,,233.87
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,6/13/2019,5780,PURCH,CSSD,817.04,,817.04
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,6/13/2019,5781,PAYRL,Payroll summary,"1,156.23",CR,-1156.23
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,6/13/2019,5781,PAYRL,Payroll summary,817.04,CR,-817.04
Aleutian Region School District,19,100,727,000,000,000,Health/Life Insurance Payable,6/20/2019,5793,GJNLA,FY19 Insurance accrual Adj,"3,428.13",CR,-3428.13
Aleutian Region School District,19,100,770,000,000,130,Due to/from other funds,7/31/2018,5540,GJNLA,Auto due to/from,179.41,CR,-179.41
Aleutian Region School District,19,100,770,000,000,130,Due to/from other funds,11/30/2018,5663,GJNLA,Auto due to/from,72.46,CR,-72.46
Aleutian Region School District,19,100,770,000,000,130,Due to/from other funds,12/13/2018,5655,PURCH,Auto due to/from,441.66,,441.66
